user_id,exp_group,event_date
59340,A,2025-02-21
68037,B,2025-02-21
67963,B,2025-02-21
19059,B,2025-02-21
67950,A,2025-02-21
21739,B,2025-02-21
7345,B,2025-02-21
49283,B,2025-02-21
59516,A,2025-02-21
59346,A,2025-02-21
96599,B,2025-02-21
72357,B,2025-02-21
20489,B,2025-02-21
58820,A,2025-02-21
59892,A,2025-02-21
58235,B,2025-02-21
49306,A,2025-02-21
23496,A,2025-02-21
45873,B,2025-02-21
46709,B,2025-02-21
21812,A,2025-02-21
8290,A,2025-02-21
5992,A,2025-02-21
87981,B,2025-02-21
17303,B,2025-02-21
91110,A,2025-02-21
87978,A,2025-02-21
17622,A,2025-02-21
19866,A,2025-02-21
74111,B,2025-02-21
48029,B,2025-02-21
90020,A,2025-02-21
87205,B,2025-02-21
48283,B,2025-02-21
47946,A,2025-02-21
6855,B,2025-02-21
22148,A,2025-02-21
8474,A,2025-02-21
90445,B,2025-02-21
68699,B,2025-02-21
46264,A,2025-02-21
7169,B,2025-02-21
50272,A,2025-02-21
6243,B,2025-02-21
69171,B,2025-02-21
48775,B,2025-02-21
67967,B,2025-02-21
19150,A,2025-02-21
8981,B,2025-02-21
23718,A,2025-02-21
72509,B,2025-02-21
90981,B,2025-02-21
6837,B,2025-02-21
58307,B,2025-02-21
16115,B,2025-02-21
72350,A,2025-02-21
90080,A,2025-02-21
20295,B,2025-02-21
8046,A,2025-02-21
51297,B,2025-02-21
21464,A,2025-02-21
50794,A,2025-02-21
18711,B,2025-02-21
19663,B,2025-02-21
23147,B,2025-02-21
46583,B,2025-02-21
58951,B,2025-02-21
18315,B,2025-02-21
90106,A,2025-02-21
72870,A,2025-02-21
20760,A,2025-02-21
73464,A,2025-02-21
90342,A,2025-02-21
74109,B,2025-02-21
45615,B,2025-02-21
21420,A,2025-02-21
20771,B,2025-02-21
18251,B,2025-02-21
72072,A,2025-02-21
50250,A,2025-02-21
59389,B,2025-02-21
75028,A,2025-02-21
90141,B,2025-02-21
16231,B,2025-02-21
23737,B,2025-02-21
7783,B,2025-02-21
5836,A,2025-02-21
9076,A,2025-02-21
95623,B,2025-02-21
16551,B,2025-02-21
87418,A,2025-02-21
73246,A,2025-02-21
58326,A,2025-02-21
88396,A,2025-02-21
88800,A,2025-02-21
49533,B,2025-02-21
20006,A,2025-02-21
74421,B,2025-02-21
18278,A,2025-02-21
73349,B,2025-02-21
21425,B,2025-02-21
57293,B,2025-02-21
6868,A,2025-02-21
47977,B,2025-02-21
16571,B,2025-02-21
59965,B,2025-02-21
57291,B,2025-02-21
16674,A,2025-02-21
16081,B,2025-02-21
87630,A,2025-02-21
16676,A,2025-02-21
5863,B,2025-02-21
90034,A,2025-02-21
90806,A,2025-02-21
16058,A,2025-02-21
22364,A,2025-02-21
48010,A,2025-02-21
46960,A,2025-02-21
91301,B,2025-02-21
75276,A,2025-02-21
72735,B,2025-02-21
57084,A,2025-02-21
89673,B,2025-02-21
48022,A,2025-02-21
72112,A,2025-02-21
17105,B,2025-02-21
19713,B,2025-02-21
90023,B,2025-02-21
22342,A,2025-02-21
96301,B,2025-02-21
50857,B,2025-02-21
48025,B,2025-02-21
88863,B,2025-02-21
17374,A,2025-02-21
75088,A,2025-02-21
89219,B,2025-02-21
88177,B,2025-02-21
68655,B,2025-02-21
7720,A,2025-02-21
9053,B,2025-02-21
75272,A,2025-02-21
96287,B,2025-02-21
21573,B,2025-02-21
17384,A,2025-02-21
57775,B,2025-02-21
46229,B,2025-02-21
8873,B,2025-02-21
87228,A,2025-02-21
59957,B,2025-02-21
75069,B,2025-02-21
6110,A,2025-02-21
88344,A,2025-02-21
51111,B,2025-02-21
9159,B,2025-02-21
72143,B,2025-02-21
89656,A,2025-02-21
48250,A,2025-02-21
19664,A,2025-02-21
57076,A,2025-02-21
58896,A,2025-02-21
74846,A,2025-02-21
58930,A,2025-02-21
22373,B,2025-02-21
9057,B,2025-02-21
23675,B,2025-02-21
7585,B,2025-02-21
8733,B,2025-02-21
7580,A,2025-02-21
59299,B,2025-02-21
8423,B,2025-02-21
49214,A,2025-02-21
21557,B,2025-02-21
68270,A,2025-02-21
47285,B,2025-02-21
88339,B,2025-02-21
67697,B,2025-02-21
17381,B,2025-02-21
96281,B,2025-02-21
89903,B,2025-02-21
52572,A,2025-02-21
39821,B,2025-02-21
1272,A,2025-02-21
76841,B,2025-02-21
85381,B,2025-02-21
1267,B,2025-02-21
70566,A,2025-02-21
10049,B,2025-02-21
98907,B,2025-02-21
1261,B,2025-02-21
12410,A,2025-02-21
37709,B,2025-02-21
1236,A,2025-02-21
93308,A,2025-02-21
97691,B,2025-02-21
76822,A,2025-02-21
85399,B,2025-02-21
98352,A,2025-02-21
61461,B,2025-02-21
43030,A,2025-02-21
33620,A,2025-02-21
4073,B,2025-02-21
79676,A,2025-02-21
32016,A,2025-02-21
66916,A,2025-02-21
66414,A,2025-02-21
37763,B,2025-02-21
14702,A,2025-02-21
81937,B,2025-02-21
82852,A,2025-02-21
12456,A,2025-02-21
93282,A,2025-02-21
93963,B,2025-02-21
1988,A,2025-02-21
27292,A,2025-02-21
27163,B,2025-02-21
27156,A,2025-02-21
81887,B,2025-02-21
4217,B,2025-02-21
97645,B,2025-02-21
69498,A,2025-02-21
31943,B,2025-02-21
71595,B,2025-02-21
63279,B,2025-02-21
1197,B,2025-02-21
52568,A,2025-02-21
27003,B,2025-02-21
31914,A,2025-02-21
10508,A,2025-02-21
71603,B,2025-02-21
79780,A,2025-02-21
40822,A,2025-02-21
63992,A,2025-02-21
70040,A,2025-02-21
65608,A,2025-02-21
71132,A,2025-02-21
76820,A,2025-02-21
61438,A,2025-02-21
33690,A,2025-02-21
37693,B,2025-02-21
79737,B,2025-02-21
98355,B,2025-02-21
29890,A,2025-02-21
29896,A,2025-02-21
27100,A,2025-02-21
63281,B,2025-02-21
27098,A,2025-02-21
71587,B,2025-02-21
1218,A,2025-02-21
54660,A,2025-02-21
33801,B,2025-02-21
42964,A,2025-02-21
42963,B,2025-02-21
13002,A,2025-02-21
85329,B,2025-02-21
40984,A,2025-02-21
27570,A,2025-02-21
52712,A,2025-02-21
12506,A,2025-02-21
42788,A,2025-02-21
78953,B,2025-02-21
97794,A,2025-02-21
66434,A,2025-02-21
69903,B,2025-02-21
99313,B,2025-02-21
71522,A,2025-02-21
66864,A,2025-02-21
52684,A,2025-02-21
14645,B,2025-02-21
42822,A,2025-02-21
92108,A,2025-02-21
99303,B,2025-02-21
63386,A,2025-02-21
14592,A,2025-02-21
37983,B,2025-02-21
27625,B,2025-02-21
29729,B,2025-02-21
37982,A,2025-02-21
56249,B,2025-02-21
94357,B,2025-02-21
97801,B,2025-02-21
37957,B,2025-02-21
12516,A,2025-02-21
52729,B,2025-02-21
63873,B,2025-02-21
42734,A,2025-02-21
27589,B,2025-02-21
66852,A,2025-02-21
3989,B,2025-02-21
77971,B,2025-02-21
27490,A,2025-02-21
97775,B,2025-02-21
52638,A,2025-02-21
85299,B,2025-02-21
65638,A,2025-02-21
52622,A,2025-02-21
14667,B,2025-02-21
10060,A,2025-02-21
69895,B,2025-02-21
32055,B,2025-02-21
78936,A,2025-02-21
42948,A,2025-02-21
63327,B,2025-02-21
40925,B,2025-02-21
10459,B,2025-02-21
33609,B,2025-02-21
81969,B,2025-02-21
32079,B,2025-02-21
81983,B,2025-02-21
84066,A,2025-02-21
82799,B,2025-02-21
40958,A,2025-02-21
84074,A,2025-02-21
99323,B,2025-02-21
12975,B,2025-02-21
37859,B,2025-02-21
33497,B,2025-02-21
39132,A,2025-02-21
79645,B,2025-02-21
33508,A,2025-02-21
32095,B,2025-02-21
29825,B,2025-02-21
39134,A,2025-02-21
99329,B,2025-02-21
92079,B,2025-02-21
76936,A,2025-02-21
42713,B,2025-02-21
31913,B,2025-02-21
76725,B,2025-02-21
92926,A,2025-02-21
31805,B,2025-02-21
12221,B,2025-02-21
76563,B,2025-02-21
11336,A,2025-02-21
93909,B,2025-02-21
37316,A,2025-02-21
43558,A,2025-02-21
78821,B,2025-02-21
2920,A,2025-02-21
4537,B,2025-02-21
79934,A,2025-02-21
79938,A,2025-02-21
26513,B,2025-02-21
78822,A,2025-02-21
76554,A,2025-02-21
78837,B,2025-02-21
55640,A,2025-02-21
30063,B,2025-02-21
10529,B,2025-02-21
4461,B,2025-02-21
76606,A,2025-02-21
81670,A,2025-02-21
4464,A,2025-02-21
40670,A,2025-02-21
83909,B,2025-02-21
37378,A,2025-02-21
43499,B,2025-02-21
4482,A,2025-02-21
39291,B,2025-02-21
12233,B,2025-02-21
11333,B,2025-02-21
67066,A,2025-02-21
26506,A,2025-02-21
34302,A,2025-02-21
40653,B,2025-02-21
83877,B,2025-02-21
31732,A,2025-02-21
76515,B,2025-02-21
37206,A,2025-02-21
70438,A,2025-02-21
52368,A,2025-02-21
26417,B,2025-02-21
71710,A,2025-02-21
78797,B,2025-02-21
56166,A,2025-02-21
30148,A,2025-02-21
15032,A,2025-02-21
11357,B,2025-02-21
62632,A,2025-02-21
12181,B,2025-02-21
54886,A,2025-02-21
66030,A,2025-02-21
43649,B,2025-02-21
69463,B,2025-02-21
40651,B,2025-02-21
39322,A,2025-02-21
78812,A,2025-02-21
43619,B,2025-02-21
9911,B,2025-02-21
34329,B,2025-02-21
98848,A,2025-02-21
99533,B,2025-02-21
34338,A,2025-02-21
37252,A,2025-02-21
928,A,2025-02-21
2118,A,2025-02-21
76531,B,2025-02-21
43638,A,2025-02-21
78017,B,2025-02-21
34125,B,2025-02-21
99474,A,2025-02-21
26675,B,2025-02-21
66385,B,2025-02-21
26830,A,2025-02-21
54697,B,2025-02-21
71629,B,2025-02-21
39243,B,2025-02-21
1122,A,2025-02-21
66386,A,2025-02-21
4328,A,2025-02-21
81772,A,2025-02-21
1120,A,2025-02-21
94596,A,2025-02-21
76686,A,2025-02-21
14846,A,2025-02-21
33952,A,2025-02-21
71630,A,2025-02-21
9975,B,2025-02-21
29985,B,2025-02-21
26865,B,2025-02-21
92004,A,2025-02-21
1138,A,2025-02-21
2990,A,2025-02-21
37600,A,2025-02-21
1135,B,2025-02-21
13799,B,2025-02-21
79804,A,2025-02-21
85542,A,2025-02-21
26895,B,2025-02-21
2032,A,2025-02-21
70824,A,2025-02-21
63261,B,2025-02-21
61305,B,2025-02-21
85550,A,2025-02-21
97600,A,2025-02-21
85593,B,2025-02-21
26944,A,2025-02-21
62578,A,2025-02-21
64041,B,2025-02-21
71653,B,2025-02-21
63231,B,2025-02-21
31847,B,2025-02-21
91938,A,2025-02-21
26701,B,2025-02-21
62594,A,2025-02-21
14890,A,2025-02-21
99472,A,2025-02-21
79870,A,2025-02-21
97554,A,2025-02-21
63228,A,2025-02-21
71663,B,2025-02-21
97551,B,2025-02-21
34113,B,2025-02-21
26693,B,2025-02-21
61200,A,2025-02-21
31865,B,2025-02-21
43414,A,2025-02-21
4356,A,2025-02-21
54735,B,2025-02-21
12291,B,2025-02-21
37522,A,2025-02-21
9965,B,2025-02-21
76672,A,2025-02-21
81744,A,2025-02-21
14869,B,2025-02-21
26761,B,2025-02-21
12290,A,2025-02-21
30002,A,2025-02-21
10517,B,2025-02-21
1081,B,2025-02-21
53514,A,2025-02-21
31870,A,2025-02-21
29990,A,2025-02-21
1406,A,2025-02-21
85179,B,2025-02-21
3949,B,2025-02-21
69951,B,2025-02-21
41864,A,2025-02-21
10373,B,2025-02-21
28757,B,2025-02-21
62054,A,2025-02-21
14252,A,2025-02-21
14246,A,2025-02-21
98097,B,2025-02-21
32872,A,2025-02-21
32468,A,2025-02-21
84620,A,2025-02-21
41350,A,2025-02-21
66625,B,2025-02-21
38503,B,2025-02-21
38818,A,2025-02-21
98231,B,2025-02-21
62065,B,2025-02-21
55828,A,2025-02-21
1633,B,2025-02-21
38552,A,2025-02-21
41814,A,2025-02-21
71306,A,2025-02-21
28820,A,2025-02-21
84570,A,2025-02-21
79310,A,2025-02-21
41821,B,2025-02-21
53178,A,2025-02-21
41823,B,2025-02-21
77487,B,2025-02-21
69600,A,2025-02-21
99130,A,2025-02-21
84310,A,2025-02-21
98224,A,2025-02-21
41345,B,2025-02-21
71233,B,2025-02-21
32459,B,2025-02-21
82317,B,2025-02-21
28539,B,2025-02-21
84715,B,2025-02-21
53051,B,2025-02-21
71371,B,2025-02-21
38879,B,2025-02-21
14325,B,2025-02-21
92458,A,2025-02-21
28483,B,2025-02-21
41227,B,2025-02-21
41223,B,2025-02-21
94026,A,2025-02-21
53024,A,2025-02-21
92459,B,2025-02-21
65892,A,2025-02-21
77374,A,2025-02-21
38423,B,2025-02-21
3544,A,2025-02-21
82611,B,2025-02-21
14293,B,2025-02-21
77418,A,2025-02-21
77415,B,2025-02-21
55815,B,2025-02-21
29362,A,2025-02-21
28654,A,2025-02-21
82613,B,2025-02-21
38454,A,2025-02-21
29379,B,2025-02-21
29388,A,2025-02-21
1580,A,2025-02-21
93145,B,2025-02-21
12892,A,2025-02-21
54236,A,2025-02-21
82417,B,2025-02-21
77695,B,2025-02-21
69655,B,2025-02-21
3265,B,2025-02-21
29119,B,2025-02-21
41574,A,2025-02-21
79215,B,2025-02-21
62212,A,2025-02-21
66559,B,2025-02-21
65838,A,2025-02-21
56360,A,2025-02-21
56304,A,2025-02-21
14138,A,2025-02-21
77596,A,2025-02-21
29083,B,2025-02-21
79163,B,2025-02-21
41619,B,2025-02-21
38643,B,2025-02-21
55850,A,2025-02-21
41534,A,2025-02-21
93085,B,2025-02-21
77623,B,2025-02-21
12811,B,2025-02-21
29199,B,2025-02-21
56346,A,2025-02-21
62255,B,2025-02-21
53234,A,2025-02-21
3320,A,2025-02-21
41509,B,2025-02-21
32634,A,2025-02-21
41524,A,2025-02-21
84400,A,2025-02-21
93081,B,2025-02-21
29154,A,2025-02-21
10971,B,2025-02-21
32651,B,2025-02-21
32622,A,2025-02-21
99056,A,2025-02-21
61961,B,2025-02-21
77586,A,2025-02-21
71284,A,2025-02-21
14194,A,2025-02-21
1768,A,2025-02-21
54339,B,2025-02-21
12763,B,2025-02-21
63493,B,2025-02-21
32504,A,2025-02-21
82444,A,2025-02-21
38803,B,2025-02-21
82428,A,2025-02-21
1645,B,2025-02-21
28910,A,2025-02-21
28909,B,2025-02-21
28906,A,2025-02-21
14212,A,2025-02-21
28916,A,2025-02-21
1762,A,2025-02-21
28942,A,2025-02-21
11002,A,2025-02-21
3283,B,2025-02-21
63559,B,2025-02-21
32730,A,2025-02-21
79149,B,2025-02-21
79240,A,2025-02-21
84477,B,2025-02-21
62168,A,2025-02-21
79241,B,2025-02-21
94083,B,2025-02-21
53198,A,2025-02-21
84488,A,2025-02-21
3279,B,2025-02-21
3384,A,2025-02-21
28991,B,2025-02-21
66586,A,2025-02-21
62185,B,2025-02-21
84755,B,2025-02-21
28457,B,2025-02-21
84757,B,2025-02-21
1479,B,2025-02-21
11144,A,2025-02-21
69554,A,2025-02-21
27953,B,2025-02-21
77132,A,2025-02-21
69992,A,2025-02-21
10924,A,2025-02-21
77131,B,2025-02-21
66755,B,2025-02-21
13918,A,2025-02-21
94516,A,2025-02-21
3805,B,2025-02-21
98978,A,2025-02-21
3138,A,2025-02-21
63791,B,2025-02-21
38207,B,2025-02-21
54538,A,2025-02-21
28009,B,2025-02-21
33214,A,2025-02-21
33215,B,2025-02-21
14472,A,2025-02-21
33216,A,2025-02-21
3752,A,2025-02-21
97922,A,2025-02-21
82188,A,2025-02-21
56488,A,2025-02-21
3156,A,2025-02-21
13932,A,2025-02-21
77177,B,2025-02-21
65724,A,2025-02-21
42432,A,2025-02-21
33238,A,2025-02-21
38993,B,2025-02-21
27929,B,2025-02-21
92193,B,2025-02-21
10158,A,2025-02-21
84143,B,2025-02-21
3896,A,2025-02-21
66818,A,2025-02-21
92134,A,2025-02-21
93987,B,2025-02-21
93231,B,2025-02-21
61652,A,2025-02-21
39051,B,2025-02-21
41025,B,2025-02-21
77023,B,2025-02-21
66832,A,2025-02-21
77016,A,2025-02-21
94534,A,2025-02-21
54578,A,2025-02-21
56539,B,2025-02-21
12532,A,2025-02-21
27731,B,2025-02-21
1422,A,2025-02-21
93988,A,2025-02-21
14514,A,2025-02-21
84135,B,2025-02-21
66453,B,2025-02-21
41048,A,2025-02-21
38126,A,2025-02-21
3846,A,2025-02-21
13910,A,2025-02-21
27839,B,2025-02-21
27837,B,2025-02-21
77091,B,2025-02-21
27792,A,2025-02-21
79530,A,2025-02-21
27775,B,2025-02-21
53404,A,2025-02-21
53418,A,2025-02-21
61745,B,2025-02-21
91860,A,2025-02-21
42416,A,2025-02-21
33182,A,2025-02-21
92232,A,2025-02-21
52972,A,2025-02-21
98003,B,2025-02-21
77289,B,2025-02-21
42208,A,2025-02-21
33069,B,2025-02-21
38917,B,2025-02-21
38338,A,2025-02-21
1543,B,2025-02-21
92226,A,2025-02-21
29523,B,2025-02-21
66688,A,2025-02-21
3662,A,2025-02-21
28269,B,2025-02-21
61898,A,2025-02-21
52986,A,2025-02-21
63688,A,2025-02-21
42123,B,2025-02-21
28456,A,2025-02-21
42077,B,2025-02-21
79076,A,2025-02-21
14366,A,2025-02-21
32413,B,2025-02-21
3578,A,2025-02-21
54435,B,2025-02-21
63675,B,2025-02-21
82285,B,2025-02-21
77331,B,2025-02-21
33038,A,2025-02-21
42111,B,2025-02-21
93168,A,2025-02-21
84787,B,2025-02-21
10219,B,2025-02-21
10205,B,2025-02-21
38249,B,2025-02-21
94372,A,2025-02-21
63693,B,2025-02-21
79439,B,2025-02-21
77808,A,2025-02-21
63706,A,2025-02-21
52954,A,2025-02-21
84911,B,2025-02-21
65913,B,2025-02-21
28186,A,2025-02-21
79032,A,2025-02-21
97947,B,2025-02-21
42375,B,2025-02-21
3160,A,2025-02-21
66726,A,2025-02-21
38257,B,2025-02-21
61838,A,2025-02-21
77814,A,2025-02-21
42354,A,2025-02-21
41170,A,2025-02-21
52961,B,2025-02-21
62395,B,2025-02-21
28228,A,2025-02-21
97977,B,2025-02-21
98277,B,2025-02-21
32333,B,2025-02-21
1841,B,2025-02-21
1534,A,2025-02-21
38291,B,2025-02-21
3168,A,2025-02-21
61864,A,2025-02-21
42323,B,2025-02-21
14420,A,2025-02-21
33117,B,2025-02-21
33121,B,2025-02-21
28194,A,2025-02-21
77262,A,2025-02-21
97470,A,2025-02-21
99501,B,2025-02-21
37157,B,2025-02-21
5228,A,2025-02-21
15542,A,2025-02-21
35400,A,2025-02-21
67453,B,2025-02-21
13502,A,2025-02-21
11852,A,2025-02-21
83561,B,2025-02-21
30783,B,2025-02-21
24944,A,2025-02-21
55972,A,2025-02-21
64753,B,2025-02-21
63000,A,2025-02-21
15574,A,2025-02-21
2333,B,2025-02-21
64748,A,2025-02-21
31320,A,2025-02-21
55471,B,2025-02-21
25011,B,2025-02-21
71893,B,2025-02-21
81034,A,2025-02-21
35364,A,2025-02-21
75959,B,2025-02-21
5172,A,2025-02-21
15493,B,2025-02-21
52008,A,2025-02-21
75957,B,2025-02-21
66247,B,2025-02-21
81023,B,2025-02-21
78637,B,2025-02-21
92823,B,2025-02-21
66118,A,2025-02-21
25012,A,2025-02-21
15506,A,2025-02-21
11871,B,2025-02-21
24893,B,2025-02-21
24892,A,2025-02-21
2551,B,2025-02-21
30849,B,2025-02-21
92725,B,2025-02-21
71938,A,2025-02-21
256,A,2025-02-21
44819,B,2025-02-21
97058,A,2025-02-21
55198,A,2025-02-21
80495,B,2025-02-21
51924,A,2025-02-21
86669,B,2025-02-21
83504,A,2025-02-21
60401,B,2025-02-21
97041,B,2025-02-21
10763,B,2025-02-21
11831,B,2025-02-21
24846,A,2025-02-21
36391,B,2025-02-21
40041,B,2025-02-21
83533,B,2025-02-21
86601,B,2025-02-21
64782,A,2025-02-21
30824,A,2025-02-21
5281,B,2025-02-21
35494,A,2025-02-21
11523,B,2025-02-21
70918,A,2025-02-21
69285,B,2025-02-21
65227,B,2025-02-21
99842,A,2025-02-21
65222,A,2025-02-21
5317,B,2025-02-21
51955,B,2025-02-21
25133,B,2025-02-21
94786,A,2025-02-21
75979,B,2025-02-21
10796,A,2025-02-21
39565,B,2025-02-21
11930,A,2025-02-21
39572,A,2025-02-21
81116,A,2025-02-21
60627,B,2025-02-21
30627,B,2025-02-21
81114,A,2025-02-21
99770,A,2025-02-21
76044,A,2025-02-21
63033,B,2025-02-21
62799,B,2025-02-21
40180,A,2025-02-21
93822,A,2025-02-21
44487,B,2025-02-21
36599,B,2025-02-21
91656,A,2025-02-21
76074,A,2025-02-21
15374,A,2025-02-21
11466,A,2025-02-21
83650,A,2025-02-21
80337,B,2025-02-21
91670,A,2025-02-21
44430,A,2025-02-21
25359,B,2025-02-21
10798,A,2025-02-21
78289,B,2025-02-21
56864,A,2025-02-21
69767,B,2025-02-21
25371,B,2025-02-21
475,B,2025-02-21
2703,B,2025-02-21
31455,B,2025-02-21
78309,B,2025-02-21
83620,A,2025-02-21
64655,B,2025-02-21
400,A,2025-02-21
94257,B,2025-02-21
25194,A,2025-02-21
25183,B,2025-02-21
36530,A,2025-02-21
94779,B,2025-02-21
5110,A,2025-02-21
53940,A,2025-02-21
80396,A,2025-02-21
35331,B,2025-02-21
13519,B,2025-02-21
86478,A,2025-02-21
99801,B,2025-02-21
53928,A,2025-02-21
98561,B,2025-02-21
31401,B,2025-02-21
80379,B,2025-02-21
40122,A,2025-02-21
55091,B,2025-02-21
76029,B,2025-02-21
35215,B,2025-02-21
78323,B,2025-02-21
81098,A,2025-02-21
36575,B,2025-02-21
36565,B,2025-02-21
76016,A,2025-02-21
2652,A,2025-02-21
13540,A,2025-02-21
61094,A,2025-02-21
64697,B,2025-02-21
36552,A,2025-02-21
60548,A,2025-02-21
55964,A,2025-02-21
56957,B,2025-02-21
67504,A,2025-02-21
24721,B,2025-02-21
24703,B,2025-02-21
98694,A,2025-02-21
70216,A,2025-02-21
31019,B,2025-02-21
45196,A,2025-02-21
5587,B,2025-02-21
15800,A,2025-02-21
99956,A,2025-02-21
5597,B,2025-02-21
11665,B,2025-02-21
53869,B,2025-02-21
2406,A,2025-02-21
99965,B,2025-02-21
2442,A,2025-02-21
24261,B,2025-02-21
45207,B,2025-02-21
91449,B,2025-02-21
13406,A,2025-02-21
15786,A,2025-02-21
80584,A,2025-02-21
31186,A,2025-02-21
13333,B,2025-02-21
9505,B,2025-02-21
70232,A,2025-02-21
5550,A,2025-02-21
13340,A,2025-02-21
67576,A,2025-02-21
87,B,2025-02-21
36160,A,2025-02-21
83422,A,2025-02-21
78558,A,2025-02-21
35783,B,2025-02-21
2455,B,2025-02-21
70228,A,2025-02-21
65008,A,2025-02-21
39862,A,2025-02-21
78526,A,2025-02-21
83372,A,2025-02-21
70955,B,2025-02-21
11623,B,2025-02-21
87006,A,2025-02-21
35947,B,2025-02-21
60127,B,2025-02-21
75599,B,2025-02-21
75574,A,2025-02-21
31106,A,2025-02-21
87024,A,2025-02-21
45379,B,2025-02-21
13,B,2025-02-21
11615,B,2025-02-21
31100,A,2025-02-21
80700,A,2025-02-21
45293,B,2025-02-21
39852,A,2025-02-21
78493,B,2025-02-21
35899,B,2025-02-21
35902,A,2025-02-21
5609,B,2025-02-21
66187,B,2025-02-21
92767,B,2025-02-21
80633,B,2025-02-21
65019,B,2025-02-21
94857,B,2025-02-21
65022,A,2025-02-21
35932,A,2025-02-21
24203,B,2025-02-21
31121,B,2025-02-21
39809,B,2025-02-21
70208,A,2025-02-21
55312,A,2025-02-21
30976,A,2025-02-21
53712,A,2025-02-21
24362,A,2025-02-21
45122,A,2025-02-21
94821,B,2025-02-21
75779,B,2025-02-21
75775,B,2025-02-21
71964,A,2025-02-21
51880,A,2025-02-21
200,A,2025-02-21
36281,B,2025-02-21
91517,B,2025-02-21
80527,B,2025-02-21
80866,A,2025-02-21
13309,B,2025-02-21
91513,B,2025-02-21
24536,A,2025-02-21
13451,B,2025-02-21
35617,B,2025-02-21
60297,B,2025-02-21
13307,B,2025-02-21
80883,B,2025-02-21
11777,B,2025-02-21
98612,A,2025-02-21
64868,A,2025-02-21
39996,A,2025-02-21
53891,B,2025-02-21
10694,A,2025-02-21
44942,A,2025-02-21
86717,B,2025-02-21
24630,A,2025-02-21
44924,A,2025-02-21
93788,A,2025-02-21
62855,B,2025-02-21
24611,B,2025-02-21
44929,B,2025-02-21
15671,B,2025-02-21
24516,A,2025-02-21
36268,A,2025-02-21
35659,B,2025-02-21
70241,B,2025-02-21
45096,A,2025-02-21
31196,A,2025-02-21
60236,A,2025-02-21
51824,A,2025-02-21
93686,A,2025-02-21
24431,B,2025-02-21
45119,B,2025-02-21
35720,A,2025-02-21
31192,A,2025-02-21
116,A,2025-02-21
9513,B,2025-02-21
62885,B,2025-02-21
86862,A,2025-02-21
9524,A,2025-02-21
24440,A,2025-02-21
36242,A,2025-02-21
24441,B,2025-02-21
45023,B,2025-02-21
86787,B,2025-02-21
24470,A,2025-02-21
24466,A,2025-02-21
39720,A,2025-02-21
64913,B,2025-02-21
53830,A,2025-02-21
51854,A,2025-02-21
62960,A,2025-02-21
60275,B,2025-02-21
5502,A,2025-02-21
13432,A,2025-02-21
99912,A,2025-02-21
39744,A,2025-02-21
36250,A,2025-02-21
10729,B,2025-02-21
44426,A,2025-02-21
99786,A,2025-02-21
60689,B,2025-02-21
91763,B,2025-02-21
30342,A,2025-02-21
25901,B,2025-02-21
91768,A,2025-02-21
25913,B,2025-02-21
81356,A,2025-02-21
12056,A,2025-02-21
44009,B,2025-02-21
30338,A,2025-02-21
4741,B,2025-02-21
80144,A,2025-02-21
56732,A,2025-02-21
53644,A,2025-02-21
98482,A,2025-02-21
94279,B,2025-02-21
12073,B,2025-02-21
4726,A,2025-02-21
2811,B,2025-02-21
739,B,2025-02-21
9818,A,2025-02-21
94688,A,2025-02-21
15180,A,2025-02-21
4707,B,2025-02-21
44020,A,2025-02-21
93475,B,2025-02-21
43968,A,2025-02-21
70403,B,2025-02-21
43979,B,2025-02-21
702,A,2025-02-21
13659,B,2025-02-21
31599,B,2025-02-21
76342,A,2025-02-21
2823,B,2025-02-21
36888,A,2025-02-21
56743,B,2025-02-21
76252,A,2025-02-21
78732,A,2025-02-21
86168,A,2025-02-21
25725,B,2025-02-21
4817,B,2025-02-21
40351,B,2025-02-21
80220,A,2025-02-21
13634,A,2025-02-21
30439,B,2025-02-21
13637,B,2025-02-21
40392,A,2025-02-21
9786,A,2025-02-21
2217,B,2025-02-21
76276,A,2025-02-21
65368,A,2025-02-21
92646,A,2025-02-21
15249,B,2025-02-21
4770,A,2025-02-21
15239,B,2025-02-21
63136,A,2025-02-21
36883,B,2025-02-21
70873,B,2025-02-21
25837,B,2025-02-21
93570,A,2025-02-21
98797,B,2025-02-21
30361,B,2025-02-21
86132,A,2025-02-21
30364,A,2025-02-21
78185,B,2025-02-21
644,A,2025-02-21
13638,A,2025-02-21
4784,A,2025-02-21
97379,B,2025-02-21
91791,B,2025-02-21
64383,B,2025-02-21
26219,B,2025-02-21
30190,A,2025-02-21
43798,A,2025-02-21
65435,B,2025-02-21
12132,A,2025-02-21
54051,B,2025-02-21
30189,B,2025-02-21
13718,A,2025-02-21
40566,A,2025-02-21
31693,B,2025-02-21
26251,B,2025-02-21
2145,B,2025-02-21
831,B,2025-02-21
99575,B,2025-02-21
43777,B,2025-02-21
70430,A,2025-02-21
12149,B,2025-02-21
85864,A,2025-02-21
30154,A,2025-02-21
54899,B,2025-02-21
40582,A,2025-02-21
37137,B,2025-02-21
26328,A,2025-02-21
26205,B,2025-02-21
99566,A,2025-02-21
43738,A,2025-02-21
26313,B,2025-02-21
43751,B,2025-02-21
85896,A,2025-02-21
30165,B,2025-02-21
9872,A,2025-02-21
97460,A,2025-02-21
12125,B,2025-02-21
97427,B,2025-02-21
31649,B,2025-02-21
